"election","election_date","locality","precinct","district","district_type","provisional_ballots","absentee_ballots","in_person_ballots","in_person_curbside_ballots","TotalVoteTurnout","ActiveRegisteredVoters","InactiveRegisteredVoters","TotalRegisteredVoters"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","223 - GLADE","11","Congressional","7","0","2351","5","2358","3825","277","4101"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","224 - SOUTH LAKES","11","Congressional","4","0","2872","14","2876","4682","415","5097"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","225 - HUGHES","11","Congressional","3","0","2290","4","2293","3935","510","4443"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","226 - WOLFTRAP","11","Congressional","0","0","2174","10","2174","3533","165","3698"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","227 - SUNRISE VALLEY","11","Congressional","4","0","1115","6","1119","1823","85","1908"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","229 - FOX MILL","10","Congressional","3","0","2917","9","2920","4609","305","4914"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","233 - NORTH POINT","11","Congressional","4","0","2080","7","2084","3443","171","3614"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","234 - ALDRIN","11","Congressional","0","0","1749","4","1749","2826","277","3103"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","235 - FRYING PAN","11","Congressional","5","0","1713","0","1718","3010","234","3243"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","236 - STUART","11","Congressional","1","0","882","2","883","1334","99","1433"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","237 - MCNAIR","11","Congressional","6","0","1889","5","1895","3489","534","4021"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","238 - CAMERON GLEN","11","Congressional","8","0","1982","3","1990","3999","511","4510"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","240 - COLVIN","10","Congressional","4","0","1491","6","1495","2533","105","2638"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","301 - CHAIN BRIDGE","10","Congressional","10","0","1742","19","1752","3541","228","3769"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","302 - CHESTERBROOK","08","Congressional","5","0","1584","6","1589","2696","112","2808"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","303 - CHURCHILL","10","Congressional","2","0","895","2","897","1520","80","1600"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","304 - COOPER","10","Congressional","2","0","1121","8","1123","2355","150","2504"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","305 - EL NIDO","08","Congressional","3","0","1306","5","1309","2357","131","2488"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","306 - GREAT FALLS","10","Congressional","7","0","1240","1","1247","2119","99","2218"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","307 - HAYCOCK","08","Congressional","3","0","1468","6","1471","2449","130","2579"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","309 - KENMORE","10","Congressional","8","0","1979","9","1987","3944","186","4129"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","310 - KIRBY","08","Congressional","3","0","1184","8","1187","2148","108","2255"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","311 - LANGLEY","10","Congressional","2","0","1136","10","1138","2197","115","2312"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","312 - LONGFELLOW","08","Congressional","4","0","1492","19","1496","2641","183","2824"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","314 - MCLEAN","10","Congressional","4","0","1340","21","1344","2614","166","2780"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","315 - PIMMIT","08","Congressional","3","0","1931","11","1934","3244","334","3577"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","316 - SALONA #1","08","Congressional","1","0","529","4","530","1019","66","1085"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","317 - WESTHAMPTON","08","Congressional","1","0","1379","4","1380","2309","165","2472"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","318 - WESTMORELAND","08","Congressional","1","0","846","7","847","1470","83","1553"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","319 - HERNDON #1","11","Congressional","7","0","2385","11","2392","3901","291","4189"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","320 - HERNDON #2","11","Congressional","6","0","2506","10","2512","4195","335","4530"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","321 - CLEARVIEW","10","Congressional","4","0","2574","26","2578","4059","229","4288"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","322 - FORESTVILLE","10","Congressional","7","0","1819","4","1826","3200","188","3388"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","323 - SHOUSE","10","Congressional","1","0","1400","7","1401","2281","101","2382"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","324 - HERNDON #3","11","Congressional","4","0","2113","8","2117","3753","421","4173"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","325 - HUTCHISON","11","Congressional","8","0","1319","5","1327","2355","313","2668"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","327 - SUGARLAND","10","Congressional","8","0","2225","6","2233","3567","189","3756"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","328 - HICKORY","10","Congressional","6","0","1881","11","1887","3354","178","3532"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","329 - SENECA","10","Congressional","0","0","2030","8","2030","3500","179","3679"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","331 - SPRING HILL","10","Congressional","10","0","1207","5","1217","2287","122","2409"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","332 - COATES","11","Congressional","5","0","2032","2","2037","3886","664","4550"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","333 - SALONA #2","08","Congressional","0","0","981","6","981","1763","97","1860"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","401 - BUSH HILL","08","Congressional","3","0","1990","9","1993","3385","240","3624"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","402 - CAMERON","08","Congressional","3","0","728","2","731","1162","92","1254"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","403 - FORESTDALE","08","Congressional","2","0","779","2","781","1390","120","1510"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","404 - FRANCONIA","08","Congressional","2","0","2110","9","2112","3784","319","4103"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","405 - GROVETON","08","Congressional","3","0","1143","4","1146","2150","255","2405"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","406 - HAYFIELD","08","Congressional","3","0","1474","14","1477","2388","140","2528"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","408 - MOUNT EAGLE","08","Congressional","3","0","1437","2","1440","2492","327","2816"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","409 - PIONEER","08","Congressional","5","0","2122","12","2127","3892","398","4289"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","410 - ROSE HILL","08","Congressional","15","0","2677","12","2692","4541","368","4909"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","411 - VIRGINIA HILLS","08","Congressional","5","0","1391","5","1396","2379","168","2547"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","413 - FAIRFIELD","08","Congressional","8","0","1377","11","1385","2554","278","2831"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","415 - CRESTWOOD","08","Congressional","6","0","1520","7","1526","2651","150","2798"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","417 - GARFIELD","08","Congressional","3","0","2059","6","2062","3819","315","4130"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","418 - LYNBROOK","08","Congressional","2","0","1195","7","1197","2121","138","2259"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","419 - LANE","08","Congressional","19","0","2082","2","2101","3550","305","3855"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","420 - VILLAGES","08","Congressional","3","0","2433","8","2436","4166","432","4594"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","421 - KINGSTOWNE","08","Congressional","10","0","2065","19","2075","3779","563","4341"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","422 - VAN DORN","08","Congressional","14","0","2199","4","2213","3834","470","4302"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","423 - CLERMONT","08","Congressional","2","0","1700","4","1702","2660","169","2829"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","424 - HUNTLEY","08","Congressional","5","0","1687","7","1692","2655","277","2932"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","426 - GREENSPRING","11","Congressional","2","0","1290","1","1292","1818","54","1870"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","427 - ISLAND CREEK","08","Congressional","2","0","1638","5","1640","2583","257","2840"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","428 - PINEWOOD","08","Congressional","8","0","1692","26","1700","3217","344","3560"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","429 - HYBLA VALLEY","08","Congressional","8","0","1653","3","1661","3406","371","3776"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","501 - BAILEYS","08","Congressional","11","0","1951","2","1962","3505","279","3784"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","502 - BARCROFT","11","Congressional","0","0","823","5","823","1388","81","1469"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","503 - BELVEDERE","11","Congressional","1","0","1016","2","1017","1684","85","1769"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","504 - BRISTOW","11","Congressional","1","0","1419","2","1420","2623","189","2812"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","505 - GLEN FOREST","08","Congressional","6","0","1611","2","1617","2907","211","3118"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","506 - HOLMES #1","08","Congressional","4","0","333","2","337","673","60","733"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","507 - LINCOLNIA","08","Congressional","7","0","1890","7","1897","3444","368","3811"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","508 - MASONVILLE","11","Congressional","3","0","1705","8","1708","2921","172","3093"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","509 - PLAZA","08","Congressional","1","0","665","0","666","1048","64","1112"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","510 - PARKLAWN","08","Congressional","0","0","1306","1","1306","2233","138","2370"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","511 - RAVENWOOD","11","Congressional","5","0","1514","4","1519","2533","107","2640"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","512 - SLEEPY HOLLOW","11","Congressional","1","0","928","1","929","1512","79","1591"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","513 - SAINT ALBANS","08","Congressional","0","0","491","1","491","2530","133","2663"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","513 - SAINT ALBANS","11","Congressional","0","0","1032","2","1032","2530","133","2663"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","514 - CROSSROADS","08","Congressional","1","0","702","0","703","1286","112","1397"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","515 - WESTLAWN","08","Congressional","3","0","1041","5","1044","1715","113","1828"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","516 - WEYANOKE","08","Congressional","4","0","1803","6","1807","3179","390","3569"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","517 - WILLSTON","08","Congressional","5","0","985","1","990","1968","180","2148"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","518 - COLUMBIA","11","Congressional","14","0","1540","0","1554","2991","211","3201"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","519 - HUMMER","11","Congressional","3","0","1136","9","1139","2028","130","2157"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","520 - SKYLINE","08","Congressional","7","0","1498","3","1505","2820","291","3111"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","521 - BROOK HILL","08","Congressional","3","0","1225","13","1228","2260","173","2433"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","522 - CAMELOT","11","Congressional","0","0","936","11","936","1432","77","1508"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","523 - POE","08","Congressional","3","0","1546","5","1549","2757","193","2950"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","525 - WALNUT HILL","08","Congressional","6","0","2083","6","2089","3569","322","3890"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","526 - BREN MAR","08","Congressional","3","0","2037","7","2040","3513","397","3907"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","527 - EDSALL","08","Congressional","7","0","1269","2","1276","2161","150","2311"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","528 - RIDGELEA","11","Congressional","1","0","814","5","815","1292","76","1367"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","530 - HOLMES #2","11","Congressional","4","0","1058","4","1062","1936","161","2096"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","601 - BELLE HAVEN","08","Congressional","4","0","1310","3","1314","2282","173","2455"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","602 - BELLEVIEW","08","Congressional","6","0","1402","5","1408","2390","276","2665"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","604 - BUCKNELL","08","Congressional","8","0","2007","4","2015","3932","699","4630"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","605 - FORT HUNT","08","Congressional","2","0","1485","0","1487","2410","117","2524"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","606 - HOLLIN HALL","08","Congressional","5","0","1675","3","1680","2670","134","2803"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","607 - HUNTINGTON","08","Congressional","6","0","2258","3","2264","4304","694","4997"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","608 - KIRKSIDE","08","Congressional","5","0","1202","3","1207","2070","153","2223"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","609 - MARLAN","08","Congressional","2","0","1399","0","1401","2285","164","2447"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","610 - SHERWOOD","08","Congressional","5","0","1228","15","1233","2328","210","2537"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","611 - STRATFORD","08","Congressional","1","0","1763","5","1764","2978","173","3150"
"2018 November General","2018-11-06 00:00:00","FAIRFAX COUNTY","612 - WAYNEWOOD","08","Congressional","1","0","857","2","858","1364","80","1444"
