"election","election_date","locality","precinct","district","district_type","provisional_ballots","absentee_ballots","in_person_ballots","in_person_curbside_ballots","TotalVoteTurnout","ActiveRegisteredVoters","InactiveRegisteredVoters","TotalRegisteredVoters"
"2016 November General","2016-11-08 00:00:00","STAFFORD COUNTY","101 - HARTWOOD","01","Congressional","7","0","3409","53","3416","4695","305","5000"
"2016 November General","2016-11-08 00:00:00","STAFFORD COUNTY","102 - ROCKY RUN","01","Congressional","2","0","1626","0","1628","2329","134","2463"
"2016 November General","2016-11-08 00:00:00","STAFFORD COUNTY","103 - SIMPSON","01","Congressional","6","0","2081","5","2087","3104","146","3250"
"2016 November General","2016-11-08 00:00:00","STAFFORD COUNTY","104 - COLLEGE","01","Congressional","6","0","2673","5","2679","3700","295","3995"
"2016 November General","2016-11-08 00:00:00","STAFFORD COUNTY","201 - ROCK HILL","01","Congressional","2","0","1938","7","1940","2843","233","3076"
"2016 November General","2016-11-08 00:00:00","STAFFORD COUNTY","202 - ROSEVILLE","01","Congressional","1","0","2494","6","2495","3626","283","3909"
"2016 November General","2016-11-08 00:00:00","STAFFORD COUNTY","203 - RUBY","01","Congressional","4","0","1871","11","1875","2530","208","2738"
"2016 November General","2016-11-08 00:00:00","STAFFORD COUNTY","204 - STEFANIGA","01","Congressional","3","0","2444","24","2447","3661","244","3905"
"2016 November General","2016-11-08 00:00:00","STAFFORD COUNTY","301 - GRIFFIS","01","Congressional","3","0","1668","6","1671","2607","343","2950"
"2016 November General","2016-11-08 00:00:00","STAFFORD COUNTY","302 - WIDEWATER","01","Congressional","1","0","2578","31","2579","3864","436","4300"
"2016 November General","2016-11-08 00:00:00","STAFFORD COUNTY","303 - HARBOUR","01","Congressional","2","0","1431","11","1433","2004","176","2180"
"2016 November General","2016-11-08 00:00:00","STAFFORD COUNTY","304 - BARRETT","01","Congressional","0","0","1041","5","1041","1588","178","1766"
"2016 November General","2016-11-08 00:00:00","STAFFORD COUNTY","401 - AQUIA","01","Congressional","0","0","778","2","778","1177","168","1345"
"2016 November General","2016-11-08 00:00:00","STAFFORD COUNTY","402 - COURTHOUSE","01","Congressional","4","0","2789","16","2793","4422","552","4974"
"2016 November General","2016-11-08 00:00:00","STAFFORD COUNTY","403 - BROOKE","01","Congressional","1","0","2498","36","2499","3758","291","4049"
"2016 November General","2016-11-08 00:00:00","STAFFORD COUNTY","404 - GOVERNMENT ISLAND","01","Congressional","1","0","1756","2","1757","2539","240","2779"
"2016 November General","2016-11-08 00:00:00","STAFFORD COUNTY","501 - GRAFTON","01","Congressional","4","0","2870","21","2874","3929","304","4233"
"2016 November General","2016-11-08 00:00:00","STAFFORD COUNTY","502 - FALMOUTH","01","Congressional","1","0","1908","9","1909","2666","200","2866"
"2016 November General","2016-11-08 00:00:00","STAFFORD COUNTY","503 - DREW","01","Congressional","0","0","1978","15","1978","2755","251","3006"
"2016 November General","2016-11-08 00:00:00","STAFFORD COUNTY","504 - GAYLE","01","Congressional","2","0","1765","16","1767","2659","273","2932"
"2016 November General","2016-11-08 00:00:00","STAFFORD COUNTY","601 - FERRY FARM","01","Congressional","4","0","1984","24","1988","2660","179","2839"
"2016 November General","2016-11-08 00:00:00","STAFFORD COUNTY","602 - CHATHAM","01","Congressional","0","0","2308","8","2308","3307","258","3565"
"2016 November General","2016-11-08 00:00:00","STAFFORD COUNTY","603 - WHITE OAK","01","Congressional","2","0","2428","16","2430","3308","184","3492"
"2016 November General","2016-11-08 00:00:00","STAFFORD COUNTY","604 - ENGLAND RUN","01","Congressional","0","0","1260","25","1260","1931","347","2278"
"2016 November General","2016-11-08 00:00:00","STAFFORD COUNTY","701 - WOODLANDS","01","Congressional","7","0","2570","22","2577","3824","306","4130"
"2016 November General","2016-11-08 00:00:00","STAFFORD COUNTY","702 - WHITSON","01","Congressional","3","0","2171","3","2174","3328","462","3790"
"2016 November General","2016-11-08 00:00:00","STAFFORD COUNTY","703 - HAMPTON","01","Congressional","4","0","2921","25","2925","4383","331","4714"
"2016 November General","2016-11-08 00:00:00","STAUNTON CITY","##Central Absentee","00","Local","0","505","755","0","1260","0","0","0"
"2016 November General","2016-11-08 00:00:00","STAUNTON CITY","##Central Absentee","06","Congressional","0","0","0","0","0","0","0","0"
"2016 November General","2016-11-08 00:00:00","STAUNTON CITY","101 - WARD NO 1","06","Congressional","1","0","1983","0","1984","3005","372","3377"
"2016 November General","2016-11-08 00:00:00","STAUNTON CITY","201 - WARD TWO","06","Congressional","6","0","2388","0","2394","3546","379","3925"
"2016 November General","2016-11-08 00:00:00","STAUNTON CITY","301 - WARD NO 3","06","Congressional","27","0","2002","0","2029","2832","197","3029"
"2016 November General","2016-11-08 00:00:00","STAUNTON CITY","401 - WARD NO 4","06","Congressional","6","0","1689","0","1695","2493","241","2734"
"2016 November General","2016-11-08 00:00:00","STAUNTON CITY","501 - WARD NO 5","06","Congressional","8","0","1971","0","1979","2908","414","3322"
"2016 November General","2016-11-08 00:00:00","SUFFOLK CITY","##Central Absentee","00","Local","0","0","0","0","0","0","0","0"
"2016 November General","2016-11-08 00:00:00","SUFFOLK CITY","##Central Absentee","00","Local","0","206","0","0","206","0","0","0"
"2016 November General","2016-11-08 00:00:00","SUFFOLK CITY","##Central Absentee","00","Local","0","1094","0","0","1094","0","0","0"
"2016 November General","2016-11-08 00:00:00","SUFFOLK CITY","##Central Absentee","03","Congressional","0","3548","0","0","3548","0","0","0"
"2016 November General","2016-11-08 00:00:00","SUFFOLK CITY","##Central Absentee","04","Congressional","0","1978","0","0","1978","0","0","0"
"2016 November General","2016-11-08 00:00:00","SUFFOLK CITY","101 - BELLEHARBOUR","03","Congressional","3","0","1189","0","1192","1689","256","1945"
"2016 November General","2016-11-08 00:00:00","SUFFOLK CITY","102 - DRIVER","03","Congressional","1","0","2797","0","2798","3830","272","4102"
"2016 November General","2016-11-08 00:00:00","SUFFOLK CITY","104 - BENNETTS CREEK","03","Congressional","7","0","0","0","7","2461","283","2744"
"2016 November General","2016-11-08 00:00:00","SUFFOLK CITY","104 - BENNETTS CREEK","03","Congressional","7","0","1819","0","1826","2461","283","2744"
"2016 November General","2016-11-08 00:00:00","SUFFOLK CITY","201 - EBENEZER","03","Congressional","7","0","1391","0","1398","1759","127","1886"
"2016 November General","2016-11-08 00:00:00","SUFFOLK CITY","202 - CHUCKATUCK","03","Congressional","0","0","1393","0","1393","1805","172","1977"
"2016 November General","2016-11-08 00:00:00","SUFFOLK CITY","203 - KINGS FORK","03","Congressional","4","0","1919","0","1923","3022","291","3313"
"2016 November General","2016-11-08 00:00:00","SUFFOLK CITY","204 - HILLPOINT","03","Congressional","5","0","1527","0","1532","2276","279","2555"
"2016 November General","2016-11-08 00:00:00","SUFFOLK CITY","301 - WHITE MARSH","04","Congressional","1","0","79","0","80","835","68","903"
"2016 November General","2016-11-08 00:00:00","SUFFOLK CITY","301 - WHITE MARSH","04","Congressional","1","0","443","0","444","835","68","903"
"2016 November General","2016-11-08 00:00:00","SUFFOLK CITY","302 - JOHN F KENNEDY","03","Congressional","0","0","240","0","240","3031","362","3393"
"2016 November General","2016-11-08 00:00:00","SUFFOLK CITY","302 - JOHN F KENNEDY","03","Congressional","0","0","924","0","924","3031","362","3393"
"2016 November General","2016-11-08 00:00:00","SUFFOLK CITY","302 - JOHN F KENNEDY","04","Congressional","0","0","0","0","0","3031","362","3393"
"2016 November General","2016-11-08 00:00:00","SUFFOLK CITY","302 - JOHN F KENNEDY","04","Congressional","0","0","596","0","596","3031","362","3393"
"2016 November General","2016-11-08 00:00:00","SUFFOLK CITY","304 - NANSEMOND RIVER","03","Congressional","0","0","1740","0","1740","2640","267","2907"
"2016 November General","2016-11-08 00:00:00","SUFFOLK CITY","305 - SHOULDERS HILL","03","Congressional","3","0","781","0","784","1026","90","1116"
"2016 November General","2016-11-08 00:00:00","SUFFOLK CITY","401 - AIRPORT","04","Congressional","0","0","1010","0","1010","1542","118","1660"
"2016 November General","2016-11-08 00:00:00","SUFFOLK CITY","402 - WHALEYVILLE","04","Congressional","5","0","1151","0","1156","1571","143","1714"
"2016 November General","2016-11-08 00:00:00","SUFFOLK CITY","403 - SOUTHSIDE","03","Congressional","2","0","0","0","2","1296","192","1488"
"2016 November General","2016-11-08 00:00:00","SUFFOLK CITY","403 - SOUTHSIDE","04","Congressional","2","0","777","0","779","1296","192","1488"
"2016 November General","2016-11-08 00:00:00","SUFFOLK CITY","404 - BOOKER T WASHINGTON","03","Congressional","1","0","290","0","291","2201","289","2490"
"2016 November General","2016-11-08 00:00:00","SUFFOLK CITY","404 - BOOKER T WASHINGTON","04","Congressional","1","0","1051","0","1052","2201","289","2490"
"2016 November General","2016-11-08 00:00:00","SUFFOLK CITY","405 - PITTMANTOWN","04","Congressional","0","0","465","0","465","656","46","702"
"2016 November General","2016-11-08 00:00:00","SUFFOLK CITY","501 - KILBYS MILL","04","Congressional","1","0","2140","0","2141","3000","215","3215"
"2016 November General","2016-11-08 00:00:00","SUFFOLK CITY","502 - HOLLAND","04","Congressional","2","0","1888","0","1890","2577","217","2794"
"2016 November General","2016-11-08 00:00:00","SUFFOLK CITY","504 - LAKE COHOON","03","Congressional","0","0","0","0","0","2690","192","2882"
"2016 November General","2016-11-08 00:00:00","SUFFOLK CITY","504 - LAKE COHOON","03","Congressional","0","0","634","0","634","2690","192","2882"
"2016 November General","2016-11-08 00:00:00","SUFFOLK CITY","504 - LAKE COHOON","04","Congressional","0","0","0","0","0","2690","192","2882"
"2016 November General","2016-11-08 00:00:00","SUFFOLK CITY","504 - LAKE COHOON","04","Congressional","0","0","1295","0","1295","2690","192","2882"
"2016 November General","2016-11-08 00:00:00","SUFFOLK CITY","601 - LAKESIDE","04","Congressional","0","0","262","0","262","2596","494","3090"
"2016 November General","2016-11-08 00:00:00","SUFFOLK CITY","601 - LAKESIDE","04","Congressional","0","0","1441","0","1441","2596","494","3090"
"2016 November General","2016-11-08 00:00:00","SUFFOLK CITY","602 - OLDE TOWNE","03","Congressional","1","0","496","0","497","796","143","939"
"2016 November General","2016-11-08 00:00:00","SUFFOLK CITY","602 - OLDE TOWNE","04","Congressional","1","0","8","0","9","796","143","939"
"2016 November General","2016-11-08 00:00:00","SUFFOLK CITY","603 - ELEPHANTS FORK/WESTHAVEN","04","Congressional","0","0","0","0","0","722","69","791"
"2016 November General","2016-11-08 00:00:00","SUFFOLK CITY","603 - ELEPHANTS FORK/WESTHAVEN","04","Congressional","0","0","525","0","525","722","69","791"
"2016 November General","2016-11-08 00:00:00","SUFFOLK CITY","604 - WILROY","03","Congressional","1","0","1166","0","1167","1670","173","1843"
"2016 November General","2016-11-08 00:00:00","SUFFOLK CITY","605 - HOLLYWOOD","03","Congressional","0","0","769","0","769","1346","235","1581"
"2016 November General","2016-11-08 00:00:00","SUFFOLK CITY","702 - HARBOURVIEW","03","Congressional","2","0","1912","0","1914","2670","234","2904"
"2016 November General","2016-11-08 00:00:00","SUFFOLK CITY","704 - BURBAGE GRANT","03","Congressional","7","0","1857","0","1864","2594","288","2882"
"2016 November General","2016-11-08 00:00:00","SUFFOLK CITY","706 - HUNTERSVILLE","03","Congressional","3","0","1839","0","1842","2756","459","3215"
"2016 November General","2016-11-08 00:00:00","SURRY COUNTY","101 - SURRY","04","Congressional","0","118","763","0","881","1069","59","1128"
"2016 November General","2016-11-08 00:00:00","SURRY COUNTY","201 - BACONS CASTLE","04","Congressional","2","88","759","5","849","1027","62","1089"
"2016 November General","2016-11-08 00:00:00","SURRY COUNTY","301 - DENDRON","04","Congressional","3","64","383","7","450","532","48","580"
"2016 November General","2016-11-08 00:00:00","SURRY COUNTY","302 - WALLS BRIDGE","04","Congressional","0","53","355","2","408","496","28","524"
"2016 November General","2016-11-08 00:00:00","SURRY COUNTY","401 - CARSLEY","04","Congressional","0","114","721","19","835","1028","62","1090"
"2016 November General","2016-11-08 00:00:00","SURRY COUNTY","501 - CLAREMONT","04","Congressional","3","46","488","8","537","649","47","696"
"2016 November General","2016-11-08 00:00:00","SURRY COUNTY","502 - SPRING GROVE","04","Congressional","0","39","15","12","54","374","34","408"
"2016 November General","2016-11-08 00:00:00","SUSSEX COUNTY","##Central Absentee","00","Local","0","381","0","0","381","0","0","0"
"2016 November General","2016-11-08 00:00:00","SUSSEX COUNTY","##Central Absentee","04","Congressional","0","381","0","0","381","0","0","0"
"2016 November General","2016-11-08 00:00:00","SUSSEX COUNTY","101 - WAVERLY","04","Congressional","1","0","772","0","773","1072","160","1232"
"2016 November General","2016-11-08 00:00:00","SUSSEX COUNTY","201 - STONY CREEK","04","Congressional","1","0","595","0","596","783","65","848"
"2016 November General","2016-11-08 00:00:00","SUSSEX COUNTY","202 - LITTLE MILL","04","Congressional","1","0","160","0","161","223","17","240"
"2016 November General","2016-11-08 00:00:00","SUSSEX COUNTY","301 - COURTHOUSE","04","Congressional","1","0","603","0","604","827","60","887"
"2016 November General","2016-11-08 00:00:00","SUSSEX COUNTY","302 - WAKEFIELD","04","Congressional","0","0","183","0","183","230","22","252"
"2016 November General","2016-11-08 00:00:00","SUSSEX COUNTY","401 - MARS HILL","04","Congressional","3","0","694","0","697","967","120","1087"
"2016 November General","2016-11-08 00:00:00","SUSSEX COUNTY","402 - WEST WAKEFIELD","04","Congressional","0","0","96","0","96","123","21","144"
"2016 November General","2016-11-08 00:00:00","SUSSEX COUNTY","501 - HENRY","04","Congressional","1","0","542","0","543","777","78","855"
"2016 November General","2016-11-08 00:00:00","SUSSEX COUNTY","502 - YALE","04","Congressional","0","0","252","0","252","355","41","396"
"2016 November General","2016-11-08 00:00:00","SUSSEX COUNTY","601 - BLACKWATER","04","Congressional","1","0","517","0","518","691","66","757"
"2016 November General","2016-11-08 00:00:00","SUSSEX COUNTY","602 - NEWVILLE","04","Congressional","0","0","285","0","285","416","37","453"
"2016 November General","2016-11-08 00:00:00","TAZEWELL COUNTY","##Central Absentee","00","Local","0","1742","0","0","1742","0","0","0"
"2016 November General","2016-11-08 00:00:00","TAZEWELL COUNTY","##Central Absentee","09","Congressional","0","1742","0","0","1742","0","0","0"
"2016 November General","2016-11-08 00:00:00","TAZEWELL COUNTY","101 - ABBS VALLEY","09","Congressional","0","0","352","2","352","531","27","558"
"2016 November General","2016-11-08 00:00:00","TAZEWELL COUNTY","102 - TIP TOP","09","Congressional","0","0","437","1","437","677","54","731"
"2016 November General","2016-11-08 00:00:00","TAZEWELL COUNTY","103 - BOISSEVAIN","09","Congressional","0","0","263","0","263","398","30","428"
"2016 November General","2016-11-08 00:00:00","TAZEWELL COUNTY","104 - FALLS MILLS","09","Congressional","0","0","473","3","473","707","98","805"
"2016 November General","2016-11-08 00:00:00","TAZEWELL COUNTY","106 - POCAHONTAS","09","Congressional","0","0","229","0","229","359","38","397"
"2016 November General","2016-11-08 00:00:00","TAZEWELL COUNTY","107 - AMONATE","09","Congressional","0","0","94","0","94","157","18","175"
"2016 November General","2016-11-08 00:00:00","TAZEWELL COUNTY","109 - BISHOP","09","Congressional","0","0","175","0","175","298","30","328"
"2016 November General","2016-11-08 00:00:00","TAZEWELL COUNTY","110 - ADRIA","09","Congressional","1","0","437","0","438","744","61","805"
"2016 November General","2016-11-08 00:00:00","TAZEWELL COUNTY","111 - GAP STORE","09","Congressional","1","0","415","0","416","625","44","669"
"2016 November General","2016-11-08 00:00:00","TAZEWELL COUNTY","112 - BANDY","09","Congressional","1","0","197","0","198","280","12","292"
"2016 November General","2016-11-08 00:00:00","TAZEWELL COUNTY","203 - BURKES GARDEN","09","Congressional","0","0","119","0","119","166","11","177"
"2016 November General","2016-11-08 00:00:00","TAZEWELL COUNTY","204 - CLEAR FORK","09","Congressional","0","0","482","0","482","703","38","741"
"2016 November General","2016-11-08 00:00:00","TAZEWELL COUNTY","207 - FREESTONE","09","Congressional","0","0","162","0","162","227","13","240"
"2016 November General","2016-11-08 00:00:00","TAZEWELL COUNTY","209 - JEFFERSONVILLE","09","Congressional","4","0","2347","25","2351","3828","386","4214"
"2016 November General","2016-11-08 00:00:00","TAZEWELL COUNTY","214 - THOMPSON VALLEY","09","Congressional","0","0","507","1","507","732","43","775"
"2016 November General","2016-11-08 00:00:00","TAZEWELL COUNTY","301 - CEDAR BLUFF","09","Congressional","0","0","1923","40","1923","2826","182","3008"
"2016 November General","2016-11-08 00:00:00","TAZEWELL COUNTY","302 - BAPTIST VALLEY","09","Congressional","1","0","375","0","376","598","34","632"
"2016 November General","2016-11-08 00:00:00","TAZEWELL COUNTY","303 - WARDELL","09","Congressional","0","0","824","3","824","1131","81","1212"
"2016 November General","2016-11-08 00:00:00","TAZEWELL COUNTY","305 - POUNDING MILL","09","Congressional","0","0","612","0","612","851","45","896"
"2016 November General","2016-11-08 00:00:00","TAZEWELL COUNTY","401 - RICHLANDS","09","Congressional","1","0","2196","12","2197","3359","348","3707"
"2016 November General","2016-11-08 00:00:00","TAZEWELL COUNTY","402 - JEWELL RIDGE","09","Congressional","0","0","238","2","238","377","13","390"
"2016 November General","2016-11-08 00:00:00","TAZEWELL COUNTY","404 - RAVEN","09","Congressional","4","0","748","0","752","1145","86","1231"
"2016 November General","2016-11-08 00:00:00","TAZEWELL COUNTY","501 - SPRINGVILLE","09","Congressional","1","0","1228","5","1229","1858","188","2046"
"2016 November General","2016-11-08 00:00:00","TAZEWELL COUNTY","502 - GRAHAM","09","Congressional","1","0","2215","11","2216","3521","401","3922"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","##Central Absentee","00","Local","0","30050","0","0","30050","0","0","0"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","##Central Absentee","02","Congressional","2","30050","0","0","30052","0","0","0"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","001 - NORTH BEACH","02","Congressional","3","0","2325","28","2328","3631","347","3978"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","002 - SOUTH BEACH","02","Congressional","1","0","2056","3","2057","3347","922","4269"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","003 - OCEAN LAKES","02","Congressional","2","0","1500","15","1502","2347","344","2691"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","004 - LINKHORN","02","Congressional","5","0","1821","29","1826","3244","504","3748"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","005 - SEATACK","02","Congressional","1","0","2000","43","2001","3357","679","4035"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","006 - ALANTON","02","Congressional","6","0","2004","44","2010","3271","200","3471"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","007 - KINGSTON","02","Congressional","0","0","1321","0","1321","1842","103","1945"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","008 - LONDON BRIDGE","02","Congressional","0","0","2171","20","2171","3530","518","4048"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","009 - TRANTWOOD","02","Congressional","0","0","1832","1","1832","2738","174","2912"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","010 - GREAT NECK","02","Congressional","3","0","2027","16","2030","3396","216","3612"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","011 - CAPE HENRY","02","Congressional","3","0","2122","9","2125","3399","508","3907"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","012 - PLAZA","02","Congressional","5","0","2015","33","2020","3348","506","3854"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","013 - MT TRASHMORE","02","Congressional","3","0","2307","108","2310","3744","434","4178"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","014 - MALIBU","02","Congressional","1","0","2067","47","2068","3107","351","3458"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","015 - OLD DONATION","02","Congressional","3","0","1460","19","1463","2318","501","2819"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","016 - ARAGONA","02","Congressional","5","0","2473","57","2478","3804","549","4353"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","017 - OCEAN PARK","02","Congressional","3","0","1505","4","1508","2261","268","2529"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","018 - THOROUGHGOOD","02","Congressional","8","0","2154","25","2162","3379","217","3596"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","019 - LAKE SMITH","02","Congressional","3","0","1116","15","1119","1583","187","1770"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","020 - BAYSIDE","02","Congressional","5","0","1630","16","1635","2338","223","2561"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","021 - DAVIS CORNER","02","Congressional","4","0","1832","32","1836","3115","452","3567"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","022 - POINT O VIEW","02","Congressional","0","0","1609","54","1609","2309","241","2550"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","023 - ARROWHEAD","02","Congressional","5","0","1947","25","1952","2873","329","3202"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","024 - LARKSPUR","02","Congressional","0","0","1375","8","1375","2126","356","2482"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","025 - AVALON","02","Congressional","6","0","2662","32","2668","3934","503","4436"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","026 - FAIRFIELD","02","Congressional","2","0","1700","7","1702","2561","197","2758"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","027 - EDWIN","02","Congressional","4","0","1904","41","1908","2821","276","3097"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","028 - THALIA","02","Congressional","1","0","1456","8","1457","2047","150","2197"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","029 - HOLLAND","02","Congressional","2","0","1886","8","1888","3259","739","3998"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","030 - RED WING","02","Congressional","5","0","1645","0","1650","3005","428","3433"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","031 - SIGMA","02","Congressional","0","0","2797","25","2797","4324","304","4628"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","032 - CREEDS","02","Congressional","1","0","1034","7","1035","1404","103","1507"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","033 - CAPPS SHOP","02","Congressional","0","0","1091","0","1091","1519","101","1620"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","034 - BLACKWATER","02","Congressional","0","0","678","0","678","919","71","990"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","035 - COURTHOUSE","02","Congressional","3","0","1816","10","1819","3150","179","3329"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","036 - WINDSOR OAKS","02","Congressional","1","0","2284","62","2285","3783","375","4158"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","037 - CHESAPEAKE BEACH","02","Congressional","3","0","1528","4","1531","2634","624","3258"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","038 - WITCHDUCK","02","Congressional","2","0","2344","68","2346","3764","215","3979"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","039 - PEMBROKE","02","Congressional","5","0","2354","20","2359","3760","849","4609"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","040 - BONNEY","02","Congressional","0","0","1549","30","1549","2430","358","2788"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","041 - COLLEGE PARK","02","Congressional","4","0","2268","17","2272","3897","510","4407"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","042 - BRANDON","02","Congressional","5","0","1986","13","1991","2968","337","3305"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","043 - BELLAMY","02","Congressional","3","0","1707","19","1710","2865","461","3326"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","044 - CENTERVILLE","02","Congressional","5","0","2226","34","2231","3422","410","3832"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","045 - TIMBERLAKE","02","Congressional","3","0","1844","8","1847","3123","428","3551"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","046 - GREEN RUN","02","Congressional","8","0","1685","0","1693","2740","365","3105"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","047 - KINGS GRANT","02","Congressional","0","0","2361","0","2361","3387","215","3602"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","048 - WOLFSNARE","02","Congressional","0","0","2175","22","2175","3326","385","3711"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","049 - LYNNHAVEN","02","Congressional","4","0","1811","27","1815","3093","376","3469"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","050 - OCEANA","02","Congressional","1","0","1328","17","1329","2336","771","3107"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","051 - STRATFORD CHASE","02","Congressional","3","0","1731","18","1734","2658","318","2976"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","052 - HOMESTEAD","02","Congressional","0","0","2305","26","2305","3758","368","4126"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","053 - SHANNON","02","Congressional","2","0","1591","49","1593","2405","275","2680"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","054 - CROMWELL","02","Congressional","0","0","1438","1","1438","2086","239","2325"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","055 - MAGIC HOLLOW","02","Congressional","4","0","1968","0","1972","3433","581","4014"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","056 - EDINBURGH","02","Congressional","0","0","1024","5","1024","1403","80","1483"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","057 - SHERRY PARK","02","Congressional","6","0","1281","6","1287","1891","206","2096"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","058 - GLENWOOD","02","Congressional","5","0","1925","11","1930","2823","300","3123"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","059 - SHELTON PARK","02","Congressional","0","0","1377","18","1377","2188","395","2582"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","060 - FOXFIRE","02","Congressional","0","0","2179","6","2179","3143","288","3431"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","061 - BAKER","02","Congressional","3","0","1850","0","1853","3102","616","3718"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","062 - LANDSTOWN","02","Congressional","0","0","2077","4","2077","3141","309","3450"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","063 - CULVER","02","Congressional","9","0","2328","15","2337","3742","389","4131"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","064 - ROSEMONT FOREST","02","Congressional","2","0","2582","7","2584","3995","492","4487"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","065 - COLONIAL","02","Congressional","1","0","1793","0","1794","2607","247","2854"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","066 - HUNT","02","Congressional","1","0","1757","8","1758","2587","202","2789"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","067 - EASTERN SHORE","02","Congressional","0","0","955","4","955","1690","415","2105"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","068 - MANOR","02","Congressional","1","0","1769","14","1770","2701","183","2884"
"2016 November General","2016-11-08 00:00:00","VIRGINIA BEACH CITY","069 - SHELL","02","Congressional","1","0","1511","60","1512","2335","297","2632"
