"election","election_date","locality","precinct","district","district_type","provisional_ballots","absentee_ballots","in_person_ballots","in_person_curbside_ballots","TotalVoteTurnout","ActiveRegisteredVoters","InactiveRegisteredVoters","TotalRegisteredVoters"
"2017 November General","2017-11-07 00:00:00","SPOTSYLVANIA COUNTY","101 - PARTLOW","07","Congressional","0","0","979","3","979","2426","117","2543"
"2017 November General","2017-11-07 00:00:00","SPOTSYLVANIA COUNTY","102 - BLAYDES CORNER","07","Congressional","0","0","1012","6","1012","2659","123","2782"
"2017 November General","2017-11-07 00:00:00","SPOTSYLVANIA COUNTY","103 - TRAVELERS REST","01","Congressional","0","0","17","0","17","3266","166","3432"
"2017 November General","2017-11-07 00:00:00","SPOTSYLVANIA COUNTY","103 - TRAVELERS REST","07","Congressional","0","0","1307","0","1307","3266","166","3432"
"2017 November General","2017-11-07 00:00:00","SPOTSYLVANIA COUNTY","104 - MASSAPONAX","01","Congressional","0","0","1312","0","1312","3058","177","3235"
"2017 November General","2017-11-07 00:00:00","SPOTSYLVANIA COUNTY","201 - WILDERNESS SCHOOL","07","Congressional","0","0","1142","2","1142","2895","187","3082"
"2017 November General","2017-11-07 00:00:00","SPOTSYLVANIA COUNTY","202 - WILDERNESS FIRE","07","Congressional","0","0","70","0","70","2781","165","2946"
"2017 November General","2017-11-07 00:00:00","SPOTSYLVANIA COUNTY","202 - WILDERNESS FIRE","07","Congressional","0","0","1088","0","1088","2781","165","2946"
"2017 November General","2017-11-07 00:00:00","SPOTSYLVANIA COUNTY","203 - NI RIVER / ELYS FORD","07","Congressional","0","0","1170","4","1170","2478","126","2604"
"2017 November General","2017-11-07 00:00:00","SPOTSYLVANIA COUNTY","204 - CHANCELLOR","07","Congressional","0","0","1398","6","1398","3693","240","3933"
"2017 November General","2017-11-07 00:00:00","SPOTSYLVANIA COUNTY","301 - PLANK ROAD","07","Congressional","0","0","1367","27","1367","3407","286","3693"
"2017 November General","2017-11-07 00:00:00","SPOTSYLVANIA COUNTY","302 - HAZEL RUN","07","Congressional","0","0","1509","4","1509","3671","340","4011"
"2017 November General","2017-11-07 00:00:00","SPOTSYLVANIA COUNTY","303 - RIVERBEND","07","Congressional","0","0","1957","25","1957","4170","215","4385"
"2017 November General","2017-11-07 00:00:00","SPOTSYLVANIA COUNTY","401 - SUMMIT","01","Congressional","0","0","1481","19","1481","3533","256","3789"
"2017 November General","2017-11-07 00:00:00","SPOTSYLVANIA COUNTY","402 - PARKSIDE","01","Congressional","0","0","1235","13","1235","3729","312","4041"
"2017 November General","2017-11-07 00:00:00","SPOTSYLVANIA COUNTY","402 - PARKSIDE","07","Congressional","0","0","265","4","265","3729","312","4041"
"2017 November General","2017-11-07 00:00:00","SPOTSYLVANIA COUNTY","403 - LEE HILL","01","Congressional","0","0","1842","6","1842","4250","294","4544"
"2017 November General","2017-11-07 00:00:00","SPOTSYLVANIA COUNTY","501 - BELMONT","07","Congressional","0","0","863","0","863","2117","115","2232"
"2017 November General","2017-11-07 00:00:00","SPOTSYLVANIA COUNTY","502 - BROKENBURG","07","Congressional","0","0","354","0","354","1944","83","2027"
"2017 November General","2017-11-07 00:00:00","SPOTSYLVANIA COUNTY","502 - BROKENBURG","07","Congressional","0","0","424","0","424","1944","83","2027"
"2017 November General","2017-11-07 00:00:00","SPOTSYLVANIA COUNTY","503 - POST OAK","07","Congressional","0","0","873","0","873","2142","124","2266"
"2017 November General","2017-11-07 00:00:00","SPOTSYLVANIA COUNTY","504 - COURTHOUSE","07","Congressional","0","0","1292","2","1292","3153","146","3299"
"2017 November General","2017-11-07 00:00:00","SPOTSYLVANIA COUNTY","505 - BROCK","07","Congressional","0","0","1468","15","1468","3262","145","3407"
"2017 November General","2017-11-07 00:00:00","SPOTSYLVANIA COUNTY","601 - SALEM","07","Congressional","0","0","1487","8","1487","3744","247","3991"
"2017 November General","2017-11-07 00:00:00","SPOTSYLVANIA COUNTY","602 - SMITH STATION","07","Congressional","0","0","1881","18","1881","4504","321","4825"
"2017 November General","2017-11-07 00:00:00","SPOTSYLVANIA COUNTY","603 - PIEDMONT","07","Congressional","0","0","907","11","907","2363","200","2563"
"2017 November General","2017-11-07 00:00:00","SPOTSYLVANIA COUNTY","701 - BATTLEFIELD","01","Congressional","0","0","1191","0","1191","2704","164","2868"
"2017 November General","2017-11-07 00:00:00","SPOTSYLVANIA COUNTY","702 - BRENTS MILL","01","Congressional","0","0","57","0","57","3661","435","4096"
"2017 November General","2017-11-07 00:00:00","SPOTSYLVANIA COUNTY","702 - BRENTS MILL","01","Congressional","0","0","665","1","665","3661","435","4096"
"2017 November General","2017-11-07 00:00:00","SPOTSYLVANIA COUNTY","702 - BRENTS MILL","07","Congressional","0","0","143","0","143","3661","435","4096"
"2017 November General","2017-11-07 00:00:00","SPOTSYLVANIA COUNTY","702 - BRENTS MILL","07","Congressional","0","0","523","2","523","3661","435","4096"
"2017 November General","2017-11-07 00:00:00","SPOTSYLVANIA COUNTY","703 - FAIRVIEW","01","Congressional","0","0","201","0","201","1867","228","2095"
"2017 November General","2017-11-07 00:00:00","SPOTSYLVANIA COUNTY","703 - FAIRVIEW","07","Congressional","0","0","468","0","468","1867","228","2095"
"2017 November General","2017-11-07 00:00:00","SPOTSYLVANIA COUNTY","704 - GAYLE","01","Congressional","0","0","792","0","792","4217","217","4434"
"2017 November General","2017-11-07 00:00:00","SPOTSYLVANIA COUNTY","704 - GAYLE","07","Congressional","0","0","1227","2","1227","4217","217","4434"
"2017 November General","2017-11-07 00:00:00","STAFFORD COUNTY","##Central Absentee","00","Local","0","485","0","0","485","0","0","0"
"2017 November General","2017-11-07 00:00:00","STAFFORD COUNTY","##Central Absentee","00","Local","0","591","0","0","591","0","0","0"
"2017 November General","2017-11-07 00:00:00","STAFFORD COUNTY","##Central Absentee","00","Local","0","1177","0","0","1177","0","0","0"
"2017 November General","2017-11-07 00:00:00","STAFFORD COUNTY","##Central Absentee","00","Local","0","2253","0","0","2253","0","0","0"
"2017 November General","2017-11-07 00:00:00","STAFFORD COUNTY","##Central Absentee","01","Congressional","0","2253","0","0","2253","0","0","0"
"2017 November General","2017-11-07 00:00:00","STAFFORD COUNTY","101 - HARTWOOD","01","Congressional","1","0","26","0","27","4818","249","5067"
"2017 November General","2017-11-07 00:00:00","STAFFORD COUNTY","101 - HARTWOOD","01","Congressional","1","0","2288","35","2289","4818","249","5067"
"2017 November General","2017-11-07 00:00:00","STAFFORD COUNTY","102 - ROCKY RUN","01","Congressional","0","0","1369","18","1369","2516","106","2622"
"2017 November General","2017-11-07 00:00:00","STAFFORD COUNTY","103 - SIMPSON","01","Congressional","1","0","34","1","35","3186","132","3318"
"2017 November General","2017-11-07 00:00:00","STAFFORD COUNTY","103 - SIMPSON","01","Congressional","1","0","1348","3","1349","3186","132","3318"
"2017 November General","2017-11-07 00:00:00","STAFFORD COUNTY","104 - COLLEGE","01","Congressional","0","0","1722","4","1722","3760","247","4007"
"2017 November General","2017-11-07 00:00:00","STAFFORD COUNTY","201 - ROCK HILL","01","Congressional","1","0","1298","4","1299","2793","191","2984"
"2017 November General","2017-11-07 00:00:00","STAFFORD COUNTY","202 - ROSEVILLE","01","Congressional","1","0","1704","6","1705","3621","242","3863"
"2017 November General","2017-11-07 00:00:00","STAFFORD COUNTY","203 - RUBY","01","Congressional","0","0","1162","1","1162","2517","173","2690"
"2017 November General","2017-11-07 00:00:00","STAFFORD COUNTY","204 - STEFANIGA","01","Congressional","1","0","1800","19","1801","3712","195","3907"
"2017 November General","2017-11-07 00:00:00","STAFFORD COUNTY","301 - GRIFFIS","01","Congressional","1","0","2","0","3","2614","288","2902"
"2017 November General","2017-11-07 00:00:00","STAFFORD COUNTY","301 - GRIFFIS","01","Congressional","1","0","962","7","963","2614","288","2902"
"2017 November General","2017-11-07 00:00:00","STAFFORD COUNTY","302 - WIDEWATER","01","Congressional","3","0","1593","7","1596","3934","359","4293"
"2017 November General","2017-11-07 00:00:00","STAFFORD COUNTY","303 - HARBOUR","01","Congressional","1","0","988","2","989","2026","139","2165"
"2017 November General","2017-11-07 00:00:00","STAFFORD COUNTY","304 - BARRETT","01","Congressional","1","0","22","0","23","1618","146","1764"
"2017 November General","2017-11-07 00:00:00","STAFFORD COUNTY","304 - BARRETT","01","Congressional","1","0","584","3","585","1618","146","1764"
"2017 November General","2017-11-07 00:00:00","STAFFORD COUNTY","401 - AQUIA","01","Congressional","0","0","523","1","523","1402","137","1539"
"2017 November General","2017-11-07 00:00:00","STAFFORD COUNTY","402 - COURTHOUSE","01","Congressional","3","0","1792","16","1795","4555","456","5011"
"2017 November General","2017-11-07 00:00:00","STAFFORD COUNTY","403 - BROOKE","01","Congressional","1","0","1761","23","1762","3793","247","4040"
"2017 November General","2017-11-07 00:00:00","STAFFORD COUNTY","404 - GOVERNMENT ISLAND","01","Congressional","4","0","1242","6","1246","2503","204","2707"
"2017 November General","2017-11-07 00:00:00","STAFFORD COUNTY","501 - GRAFTON","01","Congressional","2","0","1917","18","1919","4021","228","4249"
"2017 November General","2017-11-07 00:00:00","STAFFORD COUNTY","502 - FALMOUTH","01","Congressional","2","0","1371","6","1373","2660","158","2818"
"2017 November General","2017-11-07 00:00:00","STAFFORD COUNTY","503 - DREW","01","Congressional","0","0","129","2","129","2837","186","3023"
"2017 November General","2017-11-07 00:00:00","STAFFORD COUNTY","503 - DREW","01","Congressional","0","0","1103","6","1103","2837","186","3023"
"2017 November General","2017-11-07 00:00:00","STAFFORD COUNTY","504 - GAYLE","01","Congressional","3","0","1302","19","1305","2677","201","2878"
"2017 November General","2017-11-07 00:00:00","STAFFORD COUNTY","601 - FERRY FARM","01","Congressional","1","0","1397","17","1398","2664","118","2782"
"2017 November General","2017-11-07 00:00:00","STAFFORD COUNTY","602 - CHATHAM","01","Congressional","0","0","1572","5","1572","3323","219","3542"
"2017 November General","2017-11-07 00:00:00","STAFFORD COUNTY","603 - WHITE OAK","01","Congressional","1","0","1642","7","1643","3354","152","3506"
"2017 November General","2017-11-07 00:00:00","STAFFORD COUNTY","604 - ENGLAND RUN","01","Congressional","1","0","683","12","684","2106","228","2334"
"2017 November General","2017-11-07 00:00:00","STAFFORD COUNTY","701 - WOODLANDS","01","Congressional","3","0","681","6","684","3867","240","4107"
"2017 November General","2017-11-07 00:00:00","STAFFORD COUNTY","701 - WOODLANDS","01","Congressional","3","0","1085","8","1088","3867","240","4107"
"2017 November General","2017-11-07 00:00:00","STAFFORD COUNTY","702 - WHITSON","01","Congressional","1","0","230","0","231","3318","344","3662"
